event_name,date,fighter_1_name,fighter_2_name,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_85-Bedlam,"June 07, 2008",Martin Kampmann,Jorge Rivera,4,2,1,0,2,1,2,0,Middleweight,"SUB, Guillotine, Choke",1,2:44,fighter_1,http://www.ufcstats.com/fight-details/4a482ad5b021bb25
UFC_85-Bedlam,"June 07, 2008",Matt Wiman,Thiago Tavares,18,13,2,1,1,3,0,0,Lightweight,"KO/TKO, Punches",2,1:57,fighter_1,http://www.ufcstats.com/fight-details/94f880f25dd011cd
UFC_85-Bedlam,"June 07, 2008",Kevin Burns,Roan Carneiro,8,12,0,2,1,0,0,4,Welterweight,"SUB, Triangle, Choke",2,3:50,fighter_1,http://www.ufcstats.com/fight-details/f8f73efa2d4cc566
UFC_85-Bedlam,"June 07, 2008",Luiz Cane,Jason Lambert,15,8,0,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punches",1,2:07,fighter_1,http://www.ufcstats.com/fight-details/b976eb99de0f63ca
UFC_85-Bedlam,"June 07, 2008",Paul Taylor,Jess Liaudin,45,35,1,7,0,1,1,1,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/96c95cff535291d9
UFC_85-Bedlam,"June 07, 2008",Antoni Hardonk,Eddie Sanchez,48,33,0,2,0,0,0,3,Heavyweight,"KO/TKO, Punch",2,4:15,fighter_1,http://www.ufcstats.com/fight-details/8a8400c6c42df59a
UFC_84-Ill_Will,"May 24, 2008",BJ Penn,Sean Sherk,122,46,0,0,0,0,0,0,Lightweight,"KO/TKO, Flying, Knee",3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c9d3ccbfef600989
UFC_84-Ill_Will,"May 24, 2008",Wanderlei Silva,Keith Jardine,11,1,0,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punch",1,0:36,fighter_1,http://www.ufcstats.com/fight-details/6baa381a75582d98
UFC_84-Ill_Will,"May 24, 2008",Goran Reljic,Wilson Gouveia,33,33,0,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punch",2,3:15,fighter_1,http://www.ufcstats.com/fight-details/c5bef3da17e595ee
UFC_84-Ill_Will,"May 24, 2008",Lyoto Machida,Tito Ortiz,41,16,1,0,0,2,1,0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/bd5edc0bfa0db8c8
UFC_84-Ill_Will,"May 24, 2008",Thiago Silva,Antonio Mendes,19,5,0,1,1,0,2,0,Light Heavyweight,"KO/TKO, Punches",1,2:24,fighter_1,http://www.ufcstats.com/fight-details/e57d1260201e5101
UFC_84-Ill_Will,"May 24, 2008",Rousimar Palhares,Ivan Salaverry,0,1,1,0,3,0,3,0,Middleweight,"SUB, Armbar",1,2:36,fighter_1,http://www.ufcstats.com/fight-details/03d30a534dee8ac5
UFC_84-Ill_Will,"May 24, 2008",Rameau Thierry Sokoudjou,Kazuhiro Nakamura,26,6,0,0,0,0,0,0,Light Heavyweight,KO/TKO,1,5:00,fighter_1,http://www.ufcstats.com/fight-details/004b9368337d3cd6
UFC_84-Ill_Will,"May 24, 2008",Rich Clementi,Terry Etim,20,23,4,0,0,1,5,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/02d2da0420fbdd39
UFC_84-Ill_Will,"May 24, 2008",Yoshiyuki Yoshida,Jon Koppenhaver,1,1,1,0,1,0,1,0,Welterweight,"SUB, Anaconda, Choke",1,0:56,fighter_1,http://www.ufcstats.com/fight-details/b376a6fb0ca4862e
UFC_84-Ill_Will,"May 24, 2008",Dong Hyun Kim,Jason Tan,77,2,3,0,0,0,10,0,Welterweight,"KO/TKO, Elbows",3,0:25,fighter_1,http://www.ufcstats.com/fight-details/1d00497a573d7f4c
UFC_84-Ill_Will,"May 24, 2008",Shane Carwin,Christian Wellisch,5,2,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punch",1,0:44,fighter_1,http://www.ufcstats.com/fight-details/628d02b6046d5f73
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Georges St-Pierre,Matt Serra,42,3,4,0,0,0,11,0,Welterweight,"KO/TKO, Knees",2,4:45,fighter_1,http://www.ufcstats.com/fight-details/67948da92e6c9bdc
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Rich Franklin,Travis Lutter,28,1,0,1,0,1,0,3,Middleweight,"KO/TKO, Punches",2,3:01,fighter_1,http://www.ufcstats.com/fight-details/6ae2cd7feede5a33
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Nate Quarry,Kalib Starnes,84,12,0,1,0,0,0,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b675c94f20551631
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Michael Bisping,Charles McCarthy,39,1,0,1,0,1,0,1,Middleweight,"KO/TKO, Knees",1,5:00,fighter_1,http://www.ufcstats.com/fight-details/8153c30fad5b2ad8
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Mac Danzig,Mark Bocek,46,22,1,3,2,0,5,1,Lightweight,"SUB, Rear, Naked, Choke",3,3:48,fighter_1,http://www.ufcstats.com/fight-details/df3b75809b7fe252
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Jason MacDonald,Joe Doerksen,13,4,1,1,2,3,1,2,Middleweight,"KO/TKO, Elbows",2,0:54,fighter_1,http://www.ufcstats.com/fight-details/96da5813683649f5
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Jason Day,Alan Belcher,29,3,0,1,0,0,0,1,Middleweight,"KO/TKO, Punches",1,3:58,fighter_1,http://www.ufcstats.com/fight-details/920194911d727a38
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Demian Maia,Ed Herman,15,15,1,1,3,0,3,0,Middleweight,"SUB, Triangle, Choke",2,2:27,fighter_1,http://www.ufcstats.com/fight-details/af178adff964d854
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Rich Clementi,Sam Stout,40,48,3,0,3,0,6,0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/219bd976b8ca745d
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Cain Velasquez,Brad Morris,36,1,0,0,0,0,3,0,Heavyweight,"KO/TKO, Punches",1,2:10,fighter_1,http://www.ufcstats.com/fight-details/eb1b371dfc37fcdb
UFC_83-Serra_vs_St-Pierre_2,"April 19, 2008",Jonathan Goulet,Kuniyoshi Hironaka,31,21,0,1,0,0,0,2,Welterweight,"KO/TKO, Punch",2,2:07,fighter_1,http://www.ufcstats.com/fight-details/be38ed9ccfe2ee03
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Kenny Florian,Joe Lauzon,35,5,2,2,0,2,3,1,Lightweight,"KO/TKO, Punches",2,3:28,fighter_1,http://www.ufcstats.com/fight-details/362f78f23304c6f4
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Gray Maynard,Frankie Edgar,19,26,9,1,0,0,3,1,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/190c61d5a67018b5
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Thiago Alves,Karo Parisyan,17,10,0,1,0,0,0,1,Welterweight,"KO/TKO, Knees",2,0:24,fighter_1,http://www.ufcstats.com/fight-details/78f46acac9223859
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Matt Hamill,Tim Boetsch,31,18,1,0,0,0,1,0,Light Heavyweight,"KO/TKO, Punches",2,1:25,fighter_1,http://www.ufcstats.com/fight-details/dbe6c361530958bc
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Nate Diaz,Kurt Pellegrino,6,20,1,3,1,0,0,5,Lightweight,"SUB, Triangle, Choke",2,3:06,fighter_1,http://www.ufcstats.com/fight-details/089dd2e0cc6395fa
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",James Irvin,Houston Alexander,3,0,0,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punches",1,0:08,fighter_1,http://www.ufcstats.com/fight-details/10b19bb48aadc6bd
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Josh Neer,Din Thomas,80,20,3,2,0,0,0,1,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9103686732816d77
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Marcus Aurelio,Ryan Roberts,6,0,0,0,1,0,0,0,Lightweight,"SUB, Armbar",1,0:16,fighter_1,http://www.ufcstats.com/fight-details/6ca284a75c21c2e0
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Manvel Gamburyan,Jeff Cox,3,2,1,0,1,0,0,0,Lightweight,"SUB, Guillotine, Choke",1,1:41,fighter_1,http://www.ufcstats.com/fight-details/b89dea8c3e6bba6f
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Clay Guida,Samy Schiavo,11,4,1,0,0,0,2,0,Lightweight,"KO/TKO, Punches",1,4:15,fighter_1,http://www.ufcstats.com/fight-details/f35b859289fba80e
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",George Sotiropoulos,Roman Mitichyan,21,2,3,0,3,0,5,0,Welterweight,"KO/TKO, Punches",2,2:24,fighter_1,http://www.ufcstats.com/fight-details/53e9e8fefa2c2f42
UFC_Fight_Night-Florian_vs_Lauzon,"April 02, 2008",Anthony Johnson,Tommy Speer,15,0,0,0,0,0,0,0,Welterweight,"KO/TKO, Punches",1,0:51,fighter_1,http://www.ufcstats.com/fight-details/30aa9b4d266eb622
UFC_82-Pride_of_a_Champion,"March 01, 2008",Anderson Silva,Dan Henderson,47,20,0,1,1,0,2,2,Middleweight,"SUB, Rear, Naked, Choke",2,4:52,fighter_1,http://www.ufcstats.com/fight-details/a53b8686b748849f
UFC_82-Pride_of_a_Champion,"March 01, 2008",Heath Herring,Cheick Kongo,57,45,3,5,0,0,3,5,Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/65352762d807cd59
UFC_82-Pride_of_a_Champion,"March 01, 2008",Chris Leben,Alessio Sakara,24,13,0,0,0,0,0,0,Middleweight,"KO/TKO, Punches",1,3:16,fighter_1,http://www.ufcstats.com/fight-details/50325e08203fedbd
UFC_82-Pride_of_a_Champion,"March 01, 2008",Yushin Okami,Evan Tanner,26,19,0,1,0,0,0,0,Middleweight,"KO/TKO, Knee",2,3:00,fighter_1,http://www.ufcstats.com/fight-details/04476d021385a621
UFC_82-Pride_of_a_Champion,"March 01, 2008",Jon Fitch,Chris Wilson,40,22,4,0,0,1,4,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/029cd254fe02d4b8
UFC_82-Pride_of_a_Champion,"March 01, 2008",Andrei Arlovski,Jake O'Brien,14,4,1,2,0,0,1,0,Heavyweight,"KO/TKO, Punches",2,4:17,fighter_1,http://www.ufcstats.com/fight-details/8b15591a73aa7eb0
UFC_82-Pride_of_a_Champion,"March 01, 2008",Luigi Fioravanti,Luke Cummo,32,16,13,0,0,0,6,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5182daf3d8726f6d
UFC_82-Pride_of_a_Champion,"March 01, 2008",Josh Koscheck,Dustin Hazelett,24,20,1,0,0,2,0,0,Welterweight,"KO/TKO, Kick",2,1:24,fighter_1,http://www.ufcstats.com/fight-details/825aa322af15780a
UFC_82-Pride_of_a_Champion,"March 01, 2008",Diego Sanchez,David Bielkheden,24,1,1,0,0,0,3,0,Welterweight,"KO/TKO, Punches",1,4:43,fighter_1,http://www.ufcstats.com/fight-details/bcf49463525efbee
UFC_82-Pride_of_a_Champion,"March 01, 2008",Jorge Gurgel,John Halverson,68,44,1,0,0,2,1,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d036a7aeab47cf8c
UFC_81-Breaking_Point,"February 02, 2008",Minotauro Nogueira,Tim Sylvia,28,53,2,0,1,0,1,2,Heavyweight,"SUB, Guillotine, Choke",3,1:28,fighter_1,http://www.ufcstats.com/fight-details/fc6d1396755692b4
UFC_81-Breaking_Point,"February 02, 2008",Frank Mir,Brock Lesnar,2,16,0,1,3,0,0,2,Heavyweight,"SUB, Kneebar",1,1:30,fighter_1,http://www.ufcstats.com/fight-details/f0b42c9e55025ad3
UFC_81-Breaking_Point,"February 02, 2008",Nate Marquardt,Jeremy Horn,22,5,2,1,1,1,1,1,Middleweight,"SUB, Guillotine, Choke",2,1:37,fighter_1,http://www.ufcstats.com/fight-details/8f560a1fa19c122a
UFC_81-Breaking_Point,"February 02, 2008",Ricardo Almeida,Rob Yundt,4,2,1,0,1,0,0,0,Middleweight,"SUB, Guillotine, Choke",1,1:08,fighter_1,http://www.ufcstats.com/fight-details/96828ec042f211bf
UFC_81-Breaking_Point,"February 02, 2008",Tyson Griffin,Gleison Tibau,60,23,0,6,0,0,0,3,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/dd47c3359dc1b7d0
UFC_81-Breaking_Point,"February 02, 2008",Chris Lytle,Kyle Bradley,12,0,0,0,0,0,0,0,Welterweight,"KO/TKO, Punches",1,0:33,fighter_1,http://www.ufcstats.com/fight-details/bb6eacc986791dcd
UFC_81-Breaking_Point,"February 02, 2008",Tim Boetsch,David Heath,42,7,1,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punches",1,4:52,fighter_1,http://www.ufcstats.com/fight-details/d9a8d19107d2bd9e
UFC_81-Breaking_Point,"February 02, 2008",Marvin Eastman,Terry Martin,40,50,1,1,0,0,1,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7929542a0003799f
UFC_81-Breaking_Point,"February 02, 2008",Rob Emerson,Keita Nakamura,81,57,0,4,0,0,0,0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c5f56797c68ecbeb
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Mike Swick,Joshua Burkman,54,39,0,1,0,0,0,0,Welterweight,M-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/20fc3b3ab2d2fecf
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Patrick Cote,Drew McFedries,14,8,0,0,0,0,0,0,Middleweight,"KO/TKO, Punches",1,1:44,fighter_1,http://www.ufcstats.com/fight-details/d470bb3cb98d9ed7
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Thiago Tavares,Michihiro Omigawa,19,11,7,1,0,2,1,1,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b5bef60f79b38e69
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Nate Diaz,Alvin Robinson,3,2,2,0,2,2,3,0,Lightweight,"SUB, Triangle, Choke",1,3:39,fighter_1,http://www.ufcstats.com/fight-details/d9decf169a2da676
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Kurt Pellegrino,Alberto Crane,23,4,1,0,0,2,1,0,Lightweight,"KO/TKO, Punches",2,1:55,fighter_1,http://www.ufcstats.com/fight-details/3957d820e11275f7
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Gray Maynard,Dennis Siver,26,16,2,1,3,0,11,2,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/804eff79a58ad250
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Jeremy Stephens,Cole Miller,30,5,1,0,0,3,1,2,Lightweight,"KO/TKO, Elbows",2,4:44,fighter_1,http://www.ufcstats.com/fight-details/c4b0ef8f42eecbcc
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Corey Hill,Joe Veres,29,0,0,0,0,0,2,0,Lightweight,"KO/TKO, Punches",2,0:37,fighter_1,http://www.ufcstats.com/fight-details/e1c333892d395a35
UFC_Fight_Night-Swick_vs_Burkman,"January 23, 2008",Matt Wiman,Justin Buchholz,6,3,1,0,3,0,4,0,Lightweight,"SUB, Rear, Naked, Choke",1,2:56,fighter_1,http://www.ufcstats.com/fight-details/fc0d77057ec806fe
UFC_80-Rapid_Fire,"January 19, 2008",BJ Penn,Joe Stevenson,41,17,0,0,1,0,5,0,Lightweight,"SUB, Rear, Naked, Choke",2,4:02,fighter_1,http://www.ufcstats.com/fight-details/d98d5a3800cd21fb
UFC_80-Rapid_Fire,"January 19, 2008",Fabricio Werdum,Gabriel Gonzaga,46,19,0,3,0,0,1,1,Heavyweight,"KO/TKO, Punches",2,4:34,fighter_1,http://www.ufcstats.com/fight-details/f9b600343a31227b
UFC_80-Rapid_Fire,"January 19, 2008",Marcus Davis,Jess Liaudin,5,4,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",1,1:04,fighter_1,http://www.ufcstats.com/fight-details/524ce5c0d6db74bb
UFC_80-Rapid_Fire,"January 19, 2008",Wilson Gouveia,Jason Lambert,5,27,0,1,4,0,0,2,Light Heavyweight,"KO/TKO, Punch",2,0:37,fighter_1,http://www.ufcstats.com/fight-details/0e37ea649c51fba9
UFC_80-Rapid_Fire,"January 19, 2008",Jorge Rivera,Kendall Grove,28,0,1,0,0,0,1,0,Middleweight,"KO/TKO, Punches",1,1:20,fighter_1,http://www.ufcstats.com/fight-details/74c98716b4a74a3d
UFC_80-Rapid_Fire,"January 19, 2008",Antoni Hardonk,Colin Robinson,5,0,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punch",1,0:17,fighter_1,http://www.ufcstats.com/fight-details/26ad51050ea55600
UFC_80-Rapid_Fire,"January 19, 2008",Paul Kelly,Paul Taylor,70,43,3,1,0,3,4,1,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/cfca060f39db1742
UFC_80-Rapid_Fire,"January 19, 2008",Alessio Sakara,James Lee,8,0,0,2,0,0,0,0,Light Heavyweight,"KO/TKO, Punches",1,1:30,fighter_1,http://www.ufcstats.com/fight-details/1197b94bb4b56cc2
UFC_80-Rapid_Fire,"January 19, 2008",Sam Stout,Per Eklund,33,20,0,2,0,1,0,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/db68ff7bf2487971
UFC_79-Nemesis,"December 29, 2007",Georges St-Pierre,Matt Hughes,28,5,3,0,3,0,11,0,Welterweight,"SUB, Armbar",2,4:54,fighter_1,http://www.ufcstats.com/fight-details/71e3272f7ebcca26
UFC_79-Nemesis,"December 29, 2007",Chuck Liddell,Wanderlei Silva,58,44,2,0,0,0,0,0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2c9ddc75869894c5
UFC_79-Nemesis,"December 29, 2007",Eddie Sanchez,Soa Palelei,52,21,1,1,0,0,0,0,Heavyweight,"KO/TKO, Punches",3,3:24,fighter_1,http://www.ufcstats.com/fight-details/6d691b736d8c98b0
UFC_79-Nemesis,"December 29, 2007",Lyoto Machida,Rameau Thierry Sokoudjou,21,6,0,2,5,2,5,0,Light Heavyweight,"SUB, Arm, Triangle",2,4:20,fighter_1,http://www.ufcstats.com/fight-details/2886e831af3994b7
UFC_79-Nemesis,"December 29, 2007",Rich Clementi,Melvin Guillard,6,5,2,1,2,0,3,0,Lightweight,"SUB, Rear, Naked, Choke",1,4:40,fighter_1,http://www.ufcstats.com/fight-details/17404e252bdab9e7
UFC_79-Nemesis,"December 29, 2007",James Irvin,Luiz Cane,5,9,0,1,0,0,0,0,Light Heavyweight,DQ,1,1:51,fighter_1,http://www.ufcstats.com/fight-details/2b2a50d442da2b84
UFC_79-Nemesis,"December 29, 2007",Manvel Gamburyan,Nate Mohr,3,2,1,0,1,0,0,0,Lightweight,"SUB, Ankle, Lock",1,1:31,fighter_1,http://www.ufcstats.com/fight-details/478b0eaf22475be0
UFC_79-Nemesis,"December 29, 2007",Dean Lister,Jordan Radev,31,20,2,0,0,0,2,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/afedd038b986cebc
UFC_79-Nemesis,"December 29, 2007",Roan Carneiro,Tony DeSouza,24,9,3,0,2,1,2,1,Welterweight,"KO/TKO, Punches",2,3:33,fighter_1,http://www.ufcstats.com/fight-details/b03816c9ccd089d7
UFC_79-Nemesis,"December 29, 2007",Mark Bocek,Doug Evans,26,22,7,1,0,1,7,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c1b59b145d064048
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Roger Huerta,Clay Guida,31,47,0,6,3,1,1,7,Lightweight,"SUB, Rear, Naked, Choke",3,0:51,fighter_1,http://www.ufcstats.com/fight-details/6ed5847dd874d2d2
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Mac Danzig,Tommy Speer,10,4,1,0,1,0,2,0,Welterweight,"SUB, Rear, Naked, Choke",1,2:01,fighter_1,http://www.ufcstats.com/fight-details/0fd639e6e28c51bb
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Jon Koppenhaver,Jared Rollins,29,40,1,2,0,1,1,3,Welterweight,"KO/TKO, Punches",3,2:01,fighter_1,http://www.ufcstats.com/fight-details/fc1f199c8ba32a19
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",George Sotiropoulos,Billy Miles,2,0,0,0,1,0,1,0,Welterweight,"SUB, Rear, Naked, Choke",1,1:36,fighter_1,http://www.ufcstats.com/fight-details/d1ce7361cb4e442b
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Ben Saunders,Dan Barrera,18,12,0,1,4,0,2,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7f47865cfb9b0d55
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Troy Mandaloniz,Richie Hightower,30,20,0,1,0,0,0,1,Welterweight,"KO/TKO, Punch",1,4:20,fighter_1,http://www.ufcstats.com/fight-details/f62c29310e1d6253
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Matt Arroyo,John Kolosci,4,1,0,0,5,0,0,0,Welterweight,"SUB, Armbar",1,4:42,fighter_1,http://www.ufcstats.com/fight-details/d3e37d1c95a5f382
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Roman Mitichyan,Dorian Price,0,0,1,0,1,0,0,0,Welterweight,"SUB, Ankle, Lock",1,0:23,fighter_1,http://www.ufcstats.com/fight-details/759659ca9303c720
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,"December 08, 2007",Jonathan Goulet,Paul Georgieff,11,12,3,0,1,0,5,0,Welterweight,"SUB, Rear, Naked, Choke",1,4:42,fighter_1,http://www.ufcstats.com/fight-details/e301a2c3a415cd33
UFC_78-Validation,"November 17, 2007",Rashad Evans,Michael Bisping,23,40,6,2,0,0,4,0,Light Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0b217fc503bd0585
UFC_78-Validation,"November 17, 2007",Thiago Silva,Houston Alexander,22,2,1,1,0,0,2,0,Light Heavyweight,"KO/TKO, Punches",1,3:25,fighter_1,http://www.ufcstats.com/fight-details/9d59ae86a2e6c444
UFC_78-Validation,"November 17, 2007",Karo Parisyan,Ryo Chonan,49,35,7,0,0,0,4,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/04995619538ae939
UFC_78-Validation,"November 17, 2007",Ed Herman,Joe Doerksen,43,9,2,1,0,3,4,1,Middleweight,"KO/TKO, Punch",3,0:39,fighter_1,http://www.ufcstats.com/fight-details/bdd782059be98dfb
UFC_78-Validation,"November 17, 2007",Frankie Edgar,Spencer Fisher,42,6,8,0,0,0,10,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0dddf7ec457caab3
UFC_78-Validation,"November 17, 2007",Thiago Alves,Chris Lytle,39,42,0,1,0,0,0,0,Welterweight,KO/TKO,2,5:00,fighter_1,http://www.ufcstats.com/fight-details/177201b1a7fa0dd0
UFC_78-Validation,"November 17, 2007",Joe Lauzon,Jason Reinhardt,5,1,1,0,1,0,3,0,Lightweight,"SUB, Rear, Naked, Choke",1,1:14,fighter_1,http://www.ufcstats.com/fight-details/71440bf87b9c58a1
UFC_78-Validation,"November 17, 2007",Marcus Aurelio,Luke Caudillo,20,6,1,0,0,0,1,0,Lightweight,"KO/TKO, Punches",1,4:29,fighter_1,http://www.ufcstats.com/fight-details/63cfbf28e44febc2
UFC_78-Validation,"November 17, 2007",Akihiro Gono,Tamdan McCrory,27,31,1,0,1,0,3,0,Welterweight,"SUB, Armbar",2,3:19,fighter_1,http://www.ufcstats.com/fight-details/ec041009ce404879
UFC_77-Hostile_Territory,"October 20, 2007",Anderson Silva,Rich Franklin,39,22,0,1,0,0,0,0,Middleweight,"KO/TKO, Knees",2,1:07,fighter_1,http://www.ufcstats.com/fight-details/3fe3208df1098fdc
UFC_77-Hostile_Territory,"October 20, 2007",Tim Sylvia,Brandon Vera,68,58,0,1,0,0,0,1,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2e43a2f6e9336e2b
UFC_77-Hostile_Territory,"October 20, 2007",Alvin Robinson,Jorge Gurgel,44,3,2,0,1,0,0,4,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2571e91b263df9fb
UFC_77-Hostile_Territory,"October 20, 2007",Stephan Bonnar,Eric Schafer,30,13,0,1,0,1,1,1,Light Heavyweight,"KO/TKO, Punches",2,2:47,fighter_1,http://www.ufcstats.com/fight-details/f4e5f49ca3831e64
UFC_77-Hostile_Territory,"October 20, 2007",Alan Belcher,Kalib Starnes,57,40,0,1,0,0,0,0,Middleweight,KO/TKO,2,1:39,fighter_1,http://www.ufcstats.com/fight-details/431282ab4ee417f6
UFC_77-Hostile_Territory,"October 20, 2007",Yushin Okami,Jason MacDonald,41,25,1,0,1,0,6,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c7f6da6cd8e940b2
UFC_77-Hostile_Territory,"October 20, 2007",Demian Maia,Ryan Jensen,3,2,2,0,1,0,2,0,Middleweight,"SUB, Rear, Naked, Choke",1,2:40,fighter_1,http://www.ufcstats.com/fight-details/5498622706d8dc17
UFC_77-Hostile_Territory,"October 20, 2007",Joshua Burkman,Forrest Petz,44,65,3,0,2,0,0,0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a9e13a29a332c886
UFC_77-Hostile_Territory,"October 20, 2007",Matt Grice,Jason Black,44,10,3,0,0,7,9,1,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/91f7986d6fee7d57
UFC_76-Knockout,"September 22, 2007",Keith Jardine,Chuck Liddell,83,31,0,0,0,0,0,0,Light Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/068e118edac9e057
UFC_76-Knockout,"September 22, 2007",Forrest Griffin,Mauricio Rua,66,27,2,5,3,0,5,0,Light Heavyweight,"SUB, Rear, Naked, Choke",3,4:45,fighter_1,http://www.ufcstats.com/fight-details/6773055965441b18
UFC_76-Knockout,"September 22, 2007",Jon Fitch,Diego Sanchez,25,11,3,2,0,5,2,0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/344e6898a381648f
